,Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime,CO(GT)_to_float,C6H6(GT)_to_float,T_to_float,RH_to_float,AH_to_float
4873,29/09/2004,19.00.00,6.3,1467.0,-200.0,34.1,1643.0,615.0,467.0,201.0,2088.0,1749.0,23.2,36.9,1.0346,2004-09-29 19:00:00,6.3,34.1,23.2,36.9,1.0346
4874,29/09/2004,20.00.00,4.7,1339.0,-200.0,22.8,1373.0,536.0,541.0,165.0,1797.0,1585.0,21.6,43.3,1.1019,2004-09-29 20:00:00,4.7,22.8,21.6,43.3,1.1019
4875,29/09/2004,21.00.00,1.9,1108.0,-200.0,12.3,1061.0,238.0,685.0,133.0,1454.0,1315.0,21.1,44.8,1.1088,2004-09-29 21:00:00,1.9,12.3,21.1,44.8,1.1088
4876,29/09/2004,22.00.00,1.9,1116.0,-200.0,10.9,1012.0,249.0,699.0,125.0,1445.0,1290.0,19.7,49.3,1.1148,2004-09-29 22:00:00,1.9,10.9,19.7,49.3,1.1148
4877,29/09/2004,23.00.00,1.2,981.0,-200.0,7.1,860.0,150.0,812.0,101.0,1298.0,1059.0,20.3,47.8,1.1281,2004-09-29 23:00:00,1.2,7.1,20.3,47.8,1.1281
4878,30/09/2004,00.00.00,0.9,947.0,-200.0,5.7,798.0,108.0,869.0,79.0,1276.0,943.0,19.4,50.3,1.1201,2004-09-30 00:00:00,0.9,5.7,19.4,50.3,1.1201
4879,30/09/2004,01.00.00,0.9666666666666667,939.0,-200.0,5.3,776.0,116.84615384615384,879.0,80.6923076923077,1259.0,913.0,18.3,53.1,1.1056,2004-09-30 01:00:00,,5.3,18.3,53.1,1.1056
4880,30/09/2004,02.00.00,1.0333333333333334,862.0,-200.0,2.9,644.0,125.6923076923077,1030.0,82.38461538461539,1173.0,720.0,17.5,56.1,1.1103,2004-09-30 02:00:00,,2.9,17.5,56.1,1.1103
4881,30/09/2004,03.00.00,1.1,827.0,-200.0,1.9,577.0,134.53846153846155,1138.0,84.07692307692308,1143.0,640.0,19.2,50.3,1.1087,2004-09-30 03:00:00,,1.9,19.2,50.3,1.1087
4882,30/09/2004,04.00.00,1.1666666666666667,879.0,-200.0,2.4,611.0,143.3846153846154,1036.0,85.76923076923077,1189.0,779.0,16.6,59.6,1.117,2004-09-30 04:00:00,,2.4,16.6,59.6,1.117
4883,30/09/2004,05.00.00,1.2333333333333334,911.0,-200.0,4.0,710.0,152.23076923076923,932.0,87.46153846153847,1226.0,850.0,17.5,57.1,1.1311,2004-09-30 05:00:00,,4.0,17.5,57.1,1.1311
4884,30/09/2004,06.00.00,1.3,1051.0,-200.0,8.1,901.0,161.0769230769231,778.0,89.15384615384616,1379.0,1020.0,17.6,57.6,1.1471,2004-09-30 06:00:00,,8.1,17.6,57.6,1.1471
4885,30/09/2004,07.00.00,1.3666666666666667,1496.0,-200.0,24.8,1425.0,169.92307692307693,520.0,90.84615384615384,1946.0,1605.0,18.0,57.0,1.1665,2004-09-30 07:00:00,,24.8,18.0,57.0,1.1665
4886,30/09/2004,08.00.00,1.4333333333333333,1610.0,-200.0,36.3,1692.0,178.76923076923077,436.0,92.53846153846153,2197.0,1866.0,18.5,55.9,1.1779,2004-09-30 08:00:00,,36.3,18.5,55.9,1.1779
4887,30/09/2004,09.00.00,1.5,1428.0,-200.0,20.9,1321.0,187.6153846153846,544.0,94.23076923076923,1779.0,1621.0,18.6,57.2,1.2146,2004-09-30 09:00:00,,20.9,18.6,57.2,1.2146
4888,30/09/2004,10.00.00,1.5666666666666667,1459.0,-200.0,22.2,1356.0,196.46153846153845,525.0,95.92307692307692,1795.0,1712.0,20.2,53.0,1.2407,2004-09-30 10:00:00,,22.2,20.2,53.0,1.2407
4889,30/09/2004,11.00.00,1.6333333333333333,1486.0,-200.0,23.5,1390.0,205.30769230769232,504.0,97.61538461538461,1835.0,1770.0,21.3,50.1,1.2539,2004-09-30 11:00:00,,23.5,21.3,50.1,1.2539
4890,30/09/2004,12.00.00,1.7,1158.0,-200.0,10.8,1008.0,214.15384615384616,695.0,99.3076923076923,1489.0,1175.0,24.6,42.8,1.3053,2004-09-30 12:00:00,1.7,10.8,24.6,42.8,1.3053
4891,30/09/2004,13.00.00,1.7,1200.0,-200.0,11.2,1021.0,223.0,678.0,101.0,1510.0,1157.0,24.6,44.1,1.3477,2004-09-30 13:00:00,1.7,11.2,24.6,44.1,1.3477
4892,30/09/2004,14.00.00,2.2,1290.0,-200.0,15.1,1151.0,267.0,613.0,113.0,1638.0,1219.0,25.6,43.4,1.4049,2004-09-30 14:00:00,2.2,15.1,25.6,43.4,1.4049
4893,30/09/2004,15.00.00,2.8,1366.0,-200.0,17.4,1223.0,308.0,578.0,121.0,1744.0,1288.0,26.1,42.6,1.4172,2004-09-30 15:00:00,2.8,17.4,26.1,42.6,1.4172
4894,30/09/2004,16.00.00,3.9,1505.0,-200.0,23.4,1388.0,422.0,516.0,146.0,1978.0,1503.0,25.8,44.8,1.4644,2004-09-30 16:00:00,3.9,23.4,25.8,44.8,1.4644
4895,30/09/2004,17.00.00,6.5,1728.0,-200.0,35.9,1683.0,623.0,419.0,188.0,2365.0,1861.0,25.4,47.9,1.5346,2004-09-30 17:00:00,6.5,35.9,25.4,47.9,1.5346
4896,30/09/2004,18.00.00,6.3,1673.0,-200.0,34.0,1643.0,572.0,436.0,182.0,2259.0,1781.0,24.6,50.0,1.5241,2004-09-30 18:00:00,6.3,34.0,24.6,50.0,1.5241
4897,30/09/2004,19.00.00,5.7,1636.0,-200.0,30.1,1553.0,514.0,449.0,166.0,2130.0,1745.0,23.6,54.4,1.5687,2004-09-30 19:00:00,5.7,30.1,23.6,54.4,1.5687
4898,30/09/2004,20.00.00,4.4,1468.0,-200.0,20.0,1296.0,414.0,529.0,142.0,1854.0,1590.0,22.6,59.5,1.6155,2004-09-30 20:00:00,4.4,20.0,22.6,59.5,1.6155
4899,30/09/2004,21.00.00,1.6,1180.0,-200.0,10.5,997.0,143.0,677.0,84.0,1549.0,1127.0,22.1,61.3,1.6133,2004-09-30 21:00:00,1.6,10.5,22.1,61.3,1.6133
4900,30/09/2004,22.00.00,1.5,1138.0,-200.0,9.0,938.0,147.0,700.0,87.0,1500.0,1098.0,22.1,61.3,1.6053,2004-09-30 22:00:00,1.5,9.0,22.1,61.3,1.6053
4901,30/09/2004,23.00.00,1.7,1192.0,-200.0,10.7,1004.0,159.0,665.0,91.0,1577.0,1176.0,21.1,64.7,1.5956,2004-09-30 23:00:00,1.7,10.7,21.1,64.7,1.5956
4902,01/10/2004,00.00.00,1.9,1176.0,-200.0,10.4,993.0,206.0,659.0,91.0,1572.0,1178.0,20.3,66.4,1.5591,2004-10-01 00:00:00,1.9,10.4,20.3,66.4,1.5591
4903,01/10/2004,01.00.00,1.6,1137.0,-200.0,9.7,967.0,140.0,687.0,74.0,1557.0,1091.0,19.4,69.3,1.5418,2004-10-01 01:00:00,1.6,9.7,19.4,69.3,1.5418
4904,01/10/2004,02.00.00,1.3,1035.0,-200.0,6.9,851.0,132.0,764.0,69.0,1465.0,1002.0,19.0,70.8,1.5417,2004-10-01 02:00:00,1.3,6.9,19.0,70.8,1.5417
4905,01/10/2004,03.00.00,0.8,943.0,-200.0,4.0,709.0,106.5,893.0,61.5,1348.0,876.0,20.2,65.8,1.5442,2004-10-01 03:00:00,0.8,4.0,20.2,65.8,1.5442
4906,01/10/2004,04.00.00,0.6,904.0,-200.0,3.0,655.0,81.0,968.0,54.0,1326.0,824.0,19.8,67.2,1.5322,2004-10-01 04:00:00,0.6,3.0,19.8,67.2,1.5322
4907,01/10/2004,05.00.00,0.7,966.0,-200.0,4.3,726.0,120.0,872.0,60.0,1371.0,892.0,19.0,70.3,1.5308,2004-10-01 05:00:00,0.7,4.3,19.0,70.3,1.5308
4908,01/10/2004,06.00.00,1.6,1124.0,-200.0,9.8,972.0,279.0,674.0,69.0,1568.0,1092.0,18.8,71.8,1.5372,2004-10-01 06:00:00,1.6,9.8,18.8,71.8,1.5372
4909,01/10/2004,07.00.00,2.9,1348.0,-200.0,17.2,1217.0,392.0,559.0,91.0,1816.0,1413.0,20.2,66.3,1.555,2004-10-01 07:00:00,2.9,17.2,20.2,66.3,1.555
4910,01/10/2004,08.00.00,4.1,1499.0,-200.0,27.9,1501.0,433.0,469.0,97.0,2130.0,1565.0,20.8,64.3,1.563,2004-10-01 08:00:00,4.1,27.9,20.8,64.3,1.563
4911,01/10/2004,09.00.00,3.7,1427.0,-200.0,20.5,1311.0,531.0,503.0,114.0,1900.0,1594.0,22.3,59.3,1.5705,2004-10-01 09:00:00,3.7,20.5,22.3,59.3,1.5705
4912,01/10/2004,10.00.00,3.6,1473.0,-200.0,21.2,1330.0,619.0,497.0,129.0,1908.0,1677.0,23.2,56.6,1.5929,2004-10-01 10:00:00,3.6,21.2,23.2,56.6,1.5929
4913,01/10/2004,11.00.00,3.4,1440.0,-200.0,19.9,1294.0,522.0,506.0,137.0,1879.0,1616.0,23.8,54.7,1.587,2004-10-01 11:00:00,3.4,19.9,23.8,54.7,1.587
4914,01/10/2004,12.00.00,3.7,1474.0,-200.0,21.1,1326.0,505.0,485.0,134.0,1943.0,1610.0,23.5,56.2,1.6048,2004-10-01 12:00:00,3.7,21.1,23.5,56.2,1.6048
4915,01/10/2004,13.00.00,4.1,1485.0,-200.0,22.3,1359.0,465.0,477.0,132.0,2005.0,1614.0,23.9,54.4,1.5963,2004-10-01 13:00:00,4.1,22.3,23.9,54.4,1.5963
4916,01/10/2004,14.00.00,3.2,1395.5,-200.0,17.6,1219.0,383.0,540.0,123.0,1836.5,1450.0,24.65,50.9,1.5566499999999999,2004-10-01 14:00:00,3.2,,,,
4917,01/10/2004,15.00.00,2.4,1306.0,-200.0,12.9,1079.0,278.0,603.0,105.0,1668.0,1286.0,25.4,47.4,1.517,2004-10-01 15:00:00,2.4,12.9,25.4,47.4,1.517
4918,01/10/2004,16.00.00,3.4,1464.0,-200.0,18.4,1251.0,372.0,530.0,136.0,1853.0,1487.0,26.4,45.4,1.54,2004-10-01 16:00:00,3.4,18.4,26.4,45.4,1.54
4919,01/10/2004,17.00.00,5.6,1629.0,-200.0,26.5,1466.0,540.0,458.0,169.0,2130.0,1703.0,25.8,46.9,1.5375,2004-10-01 17:00:00,5.6,26.5,25.8,46.9,1.5375
4920,01/10/2004,18.00.00,5.581118881118881,1629.0,-200.0,29.4,1536.0,538.0909090909091,435.0,168.4265734265734,2205.0,1773.0,25.3,49.6,1.5805,2004-10-01 18:00:00,,29.4,25.3,49.6,1.5805
4921,01/10/2004,19.00.00,5.5622377622377615,1707.0,-200.0,33.7,1637.0,536.1818181818181,411.0,167.85314685314685,2338.0,1848.0,24.2,54.3,1.6117,2004-10-01 19:00:00,,33.7,24.2,54.3,1.6117
4922,01/10/2004,20.00.00,5.543356643356643,1424.0,-200.0,19.9,1293.0,534.2727272727273,524.0,167.27972027972027,1902.0,1550.0,22.8,58.1,1.5951,2004-10-01 20:00:00,,19.9,22.8,58.1,1.5951
4923,01/10/2004,21.00.00,5.524475524475524,1297.0,-200.0,13.5,1100.0,532.3636363636364,598.0,166.7062937062937,1710.0,1350.0,21.5,63.2,1.5993,2004-10-01 21:00:00,,13.5,21.5,63.2,1.5993
4924,01/10/2004,22.00.00,5.5055944055944055,1214.0,-200.0,11.2,1022.0,530.4545454545455,645.0,166.13286713286712,1592.0,1235.0,21.3,63.0,1.5798,2004-10-01 22:00:00,,11.2,21.3,63.0,1.5798
4925,01/10/2004,23.00.00,5.486713286713286,1160.0,-200.0,9.1,944.0,528.5454545454545,686.0,165.55944055944056,1523.0,1162.0,20.8,64.1,1.554,2004-10-01 23:00:00,,9.1,20.8,64.1,1.554
4926,02/10/2004,00.00.00,5.467832167832167,1232.0,-200.0,10.9,1012.0,526.6363636363636,642.0,164.98601398601397,1595.0,1211.0,20.6,64.0,1.5346,2004-10-02 00:00:00,,10.9,20.6,64.0,1.5346
4927,02/10/2004,01.00.00,5.448951048951049,1134.0,-200.0,8.4,914.0,524.7272727272727,699.0,164.4125874125874,1512.0,1097.0,20.6,63.4,1.519,2004-10-02 01:00:00,,8.4,20.6,63.4,1.519
4928,02/10/2004,02.00.00,5.43006993006993,1071.0,-200.0,7.1,860.0,522.8181818181819,742.0,163.83916083916083,1500.0,1021.0,20.4,64.4,1.522,2004-10-02 02:00:00,,7.1,20.4,64.4,1.522
4929,02/10/2004,03.00.00,5.4111888111888105,968.0,-200.0,4.3,730.0,520.9090909090909,858.0,163.26573426573427,1388.0,913.0,21.3,61.0,1.529,2004-10-02 03:00:00,,4.3,21.3,61.0,1.529
4930,02/10/2004,04.00.00,5.392307692307692,994.0,-200.0,4.0,711.0,519.0,867.0,162.69230769230768,1384.0,909.0,20.5,64.0,1.5247,2004-10-02 04:00:00,,4.0,20.5,64.0,1.5247
4931,02/10/2004,05.00.00,5.373426573426573,1046.0,-200.0,5.8,804.0,517.0909090909091,774.0,162.11888111888112,1458.0,983.0,20.3,65.3,1.5321,2004-10-02 05:00:00,,5.8,20.3,65.3,1.5321
4932,02/10/2004,06.00.00,5.3545454545454545,1066.0,-200.0,6.3,827.0,515.1818181818181,751.0,161.54545454545453,1479.0,1024.0,20.1,65.9,1.5321,2004-10-02 06:00:00,,6.3,20.1,65.9,1.5321
4933,02/10/2004,07.00.00,5.335664335664335,1277.0,-200.0,12.3,1061.0,513.2727272727273,612.0,160.97202797202797,1691.0,1243.0,20.2,65.6,1.5368,2004-10-02 07:00:00,,12.3,20.2,65.6,1.5368
4934,02/10/2004,08.00.00,5.316783216783216,1290.0,-200.0,13.3,1093.0,511.3636363636364,592.0,160.3986013986014,1677.0,1253.0,21.1,62.8,1.5481,2004-10-02 08:00:00,,13.3,21.1,62.8,1.5481
4935,02/10/2004,09.00.00,5.297902097902098,1268.0,-200.0,12.5,1066.0,509.45454545454544,608.0,159.82517482517483,1665.0,1240.0,22.5,57.5,1.5518,2004-10-02 09:00:00,,12.5,22.5,57.5,1.5518
4936,02/10/2004,10.00.00,5.279020979020979,1243.0,-200.0,10.5,997.0,507.54545454545456,648.0,159.25174825174824,1587.0,1155.0,24.2,51.9,1.5426,2004-10-02 10:00:00,,10.5,24.2,51.9,1.5426
4937,02/10/2004,11.00.00,5.2601398601398595,1300.0,-200.0,12.1,1053.0,505.6363636363636,614.0,158.67832167832168,1650.0,1193.0,25.2,48.9,1.5437,2004-10-02 11:00:00,,12.1,25.2,48.9,1.5437
4938,02/10/2004,12.00.00,5.241258741258741,1278.0,-200.0,12.1,1053.0,503.72727272727275,630.0,158.1048951048951,1641.0,1153.0,25.8,47.8,1.5662,2004-10-02 12:00:00,,12.1,25.8,47.8,1.5662
4939,02/10/2004,13.00.00,5.222377622377622,1249.0,-200.0,11.2,1023.0,501.8181818181818,639.0,157.53146853146853,1640.0,1034.0,25.7,49.2,1.5988,2004-10-02 13:00:00,,11.2,25.7,49.2,1.5988
4940,02/10/2004,14.00.00,5.2034965034965035,1145.0,-200.0,7.2,867.0,499.90909090909093,739.0,156.95804195804195,1499.0,870.0,25.8,49.6,1.6213,2004-10-02 14:00:00,,7.2,25.8,49.6,1.6213
4941,02/10/2004,15.00.00,5.184615384615384,1199.0,-200.0,8.7,928.0,498.0,704.0,156.3846153846154,1533.0,890.0,25.7,48.8,1.5913,2004-10-02 15:00:00,,8.7,25.7,48.8,1.5913
4942,02/10/2004,16.00.00,5.165734265734265,1236.0,-200.0,9.6,962.0,496.09090909090907,690.0,155.8111888111888,1589.0,946.0,26.5,45.9,1.5626,2004-10-02 16:00:00,,9.6,26.5,45.9,1.5626
4943,02/10/2004,17.00.00,5.146853146853147,1289.0,-200.0,11.6,1037.0,494.1818181818182,638.0,155.23776223776224,1648.0,1033.0,25.4,48.9,1.565,2004-10-02 17:00:00,,11.6,25.4,48.9,1.565
4944,02/10/2004,18.00.00,5.127972027972028,1299.0,-200.0,12.7,1072.0,492.27272727272725,617.0,154.66433566433565,1688.0,1107.0,24.4,52.5,1.583,2004-10-02 18:00:00,,12.7,24.4,52.5,1.583
4945,02/10/2004,19.00.00,5.1090909090909085,1506.0,-200.0,20.7,1315.0,490.3636363636364,512.0,154.0909090909091,1954.0,1395.0,23.9,54.6,1.5936,2004-10-02 19:00:00,,20.7,23.9,54.6,1.5936
4946,02/10/2004,20.00.00,5.09020979020979,1432.0,-200.0,17.8,1234.0,488.45454545454544,553.0,153.5174825174825,1849.0,1342.0,22.9,57.9,1.5958,2004-10-02 20:00:00,,17.8,22.9,57.9,1.5958
4947,02/10/2004,21.00.00,5.071328671328671,1193.0,-200.0,11.2,1021.0,486.54545454545456,666.0,152.94405594405595,1633.0,1152.0,22.1,61.1,1.6012,2004-10-02 21:00:00,,11.2,22.1,61.1,1.6012
4948,02/10/2004,22.00.00,5.0524475524475525,1188.0,-200.0,10.8,1007.0,484.6363636363636,668.0,152.37062937062936,1577.0,1128.0,20.8,65.6,1.5898,2004-10-02 22:00:00,,10.8,20.8,65.6,1.5898
4949,02/10/2004,23.00.00,5.033566433566433,1162.0,-200.0,9.4,953.0,482.72727272727275,691.0,151.7972027972028,1526.0,1104.0,21.7,60.8,1.563,2004-10-02 23:00:00,,9.4,21.7,60.8,1.563
4950,03/10/2004,00.00.00,5.014685314685314,1106.0,-200.0,8.5,921.0,480.8181818181818,720.0,151.2237762237762,1506.0,1055.0,21.1,62.8,1.5505,2004-10-03 00:00:00,,8.5,21.1,62.8,1.5505
4951,03/10/2004,01.00.00,4.995804195804196,1037.0,-200.0,6.5,836.0,478.9090909090909,788.0,150.65034965034965,1467.0,904.0,20.7,63.2,1.524,2004-10-03 01:00:00,,6.5,20.7,63.2,1.524
4952,03/10/2004,02.00.00,4.976923076923077,982.0,-200.0,5.1,768.0,477.0,850.0,150.07692307692307,1416.0,835.0,21.2,61.5,1.5241,2004-10-03 02:00:00,,5.1,21.2,61.5,1.5241
4953,03/10/2004,03.00.00,4.9580419580419575,944.0,-200.0,4.5,740.0,475.09090909090907,881.0,149.5034965034965,1412.0,781.0,20.3,64.6,1.518,2004-10-03 03:00:00,,4.5,20.3,64.6,1.518
4954,03/10/2004,04.00.00,4.939160839160839,929.0,-200.0,3.9,703.0,473.1818181818182,908.0,148.93006993006992,1391.0,761.0,20.2,64.4,1.5035,2004-10-03 04:00:00,,3.9,20.2,64.4,1.5035
4955,03/10/2004,05.00.00,4.92027972027972,906.0,-200.0,3.3,672.0,471.27272727272725,948.0,148.35664335664336,1377.0,742.0,20.1,65.3,1.5153,2004-10-03 05:00:00,,3.3,20.1,65.3,1.5153
4956,03/10/2004,06.00.00,4.9013986013986015,907.0,-200.0,3.2,665.0,469.3636363636364,972.0,147.78321678321677,1370.0,779.0,19.9,66.0,1.5141,2004-10-03 06:00:00,,3.2,19.9,66.0,1.5141
4957,03/10/2004,07.00.00,4.882517482517482,1013.0,-200.0,5.4,781.0,467.45454545454544,829.0,147.2097902097902,1469.0,894.0,19.8,66.4,1.5145,2004-10-03 07:00:00,,5.4,19.8,66.4,1.5145
4958,03/10/2004,08.00.00,4.863636363636363,1055.0,-200.0,5.6,795.0,465.54545454545456,800.0,146.63636363636363,1476.0,927.0,20.4,64.1,1.5178,2004-10-03 08:00:00,,5.6,20.4,64.1,1.5178
4959,03/10/2004,09.00.00,4.844755244755245,1138.0,-200.0,7.5,880.0,463.6363636363636,727.0,146.06293706293707,1538.0,1034.0,21.6,60.8,1.5496,2004-10-03 09:00:00,,7.5,21.6,60.8,1.5496
4960,03/10/2004,10.00.00,4.825874125874126,1250.0,-200.0,10.7,1003.0,461.72727272727275,647.0,145.48951048951048,1638.0,1217.0,23.5,54.5,1.5553,2004-10-03 10:00:00,,10.7,23.5,54.5,1.5553
4961,03/10/2004,11.00.00,4.8069930069930065,1165.0,-200.0,8.4,916.0,459.8181818181818,711.0,144.91608391608392,1517.0,1093.0,25.7,46.6,1.5105,2004-10-03 11:00:00,,8.4,25.7,46.6,1.5105
4962,03/10/2004,12.00.00,4.788111888111888,1229.0,-200.0,11.3,1025.0,457.9090909090909,663.0,144.34265734265733,1588.0,1073.0,26.6,43.7,1.5031,2004-10-03 12:00:00,,11.3,26.6,43.7,1.5031
4963,03/10/2004,13.00.00,4.769230769230769,1168.0,-200.0,8.3,911.0,456.0,715.0,143.76923076923077,1517.0,969.0,27.4,41.8,1.5056,2004-10-03 13:00:00,,8.3,27.4,41.8,1.5056
4964,03/10/2004,14.00.00,4.7503496503496505,1092.0,-200.0,6.0,814.0,454.09090909090907,794.0,143.1958041958042,1446.0,777.0,27.4,42.8,1.5344,2004-10-03 14:00:00,,6.0,27.4,42.8,1.5344
4965,03/10/2004,15.00.00,4.731468531468531,1109.0,-200.0,6.7,843.0,452.1818181818182,769.0,142.62237762237763,1458.0,743.0,27.1,43.3,1.5255,2004-10-03 15:00:00,,6.7,27.1,43.3,1.5255
4966,03/10/2004,16.00.00,4.712587412587412,1133.0,-200.0,6.2,823.0,450.27272727272725,775.0,142.04895104895104,1449.0,777.0,26.9,44.4,1.551,2004-10-03 16:00:00,,6.2,26.9,44.4,1.551
4967,03/10/2004,17.00.00,4.693706293706294,1192.0,-200.0,7.7,887.0,448.3636363636364,716.0,141.47552447552448,1488.0,819.0,26.9,44.4,1.5538,2004-10-03 17:00:00,,7.7,26.9,44.4,1.5538
4968,03/10/2004,18.00.00,4.674825174825175,1298.0,-200.0,11.0,1015.0,446.45454545454544,647.0,140.9020979020979,1619.0,1056.0,24.7,51.9,1.5868,2004-10-03 18:00:00,,11.0,24.7,51.9,1.5868
4969,03/10/2004,19.00.00,4.6559440559440555,1524.0,-200.0,20.8,1320.0,444.54545454545456,514.0,140.32867132867133,1925.0,1481.0,23.7,55.6,1.6074,2004-10-03 19:00:00,,20.8,23.7,55.6,1.6074
4970,03/10/2004,20.00.00,4.637062937062937,1540.0,-200.0,21.4,1336.0,442.6363636363636,498.0,139.75524475524475,1929.0,1590.0,22.7,59.6,1.6261,2004-10-03 20:00:00,,21.4,22.7,59.6,1.6261
4971,03/10/2004,21.00.00,4.618181818181818,1190.0,-200.0,10.4,992.0,440.72727272727275,654.0,139.1818181818182,1587.0,1211.0,21.9,61.4,1.5946,2004-10-03 21:00:00,,10.4,21.9,61.4,1.5946
4972,03/10/2004,22.00.00,4.5993006993006995,1092.0,-200.0,8.3,911.0,438.8181818181818,735.0,138.6083916083916,1506.0,1052.0,22.0,59.8,1.562,2004-10-03 22:00:00,,8.3,22.0,59.8,1.562
4973,03/10/2004,23.00.00,4.58041958041958,1079.0,-200.0,7.8,890.0,436.9090909090909,745.0,138.03496503496504,1522.0,1000.0,20.5,64.9,1.5473,2004-10-03 23:00:00,,7.8,20.5,64.9,1.5473
4974,04/10/2004,00.00.00,4.561538461538461,995.0,-200.0,5.5,789.0,435.0,828.0,137.46153846153845,1432.0,874.0,19.8,66.9,1.5277,2004-10-04 00:00:00,,5.5,19.8,66.9,1.5277
4975,04/10/2004,01.00.00,4.542657342657343,960.0,-200.0,5.2,772.0,433.09090909090907,838.0,136.8881118881119,1431.0,852.0,18.4,71.6,1.4997,2004-10-04 01:00:00,,5.2,18.4,71.6,1.4997
4976,04/10/2004,02.00.00,4.523776223776224,890.0,-200.0,3.2,666.0,431.1818181818182,969.0,136.3146853146853,1323.0,728.0,18.9,68.6,1.4818,2004-10-04 02:00:00,,3.2,18.9,68.6,1.4818
4977,04/10/2004,03.00.00,4.5048951048951045,860.0,-200.0,2.7,632.0,429.27272727272725,1037.0,135.74125874125875,1322.0,713.0,17.8,72.3,1.4546,2004-10-04 03:00:00,,2.7,17.8,72.3,1.4546
4978,04/10/2004,04.00.00,4.486013986013986,860.0,-200.0,3.0,652.0,427.3636363636364,997.0,135.16783216783216,1326.0,734.0,17.1,73.9,1.4262,2004-10-04 04:00:00,,3.0,17.1,73.9,1.4262
4979,04/10/2004,05.00.00,4.467132867132867,883.0,-200.0,4.0,713.0,425.45454545454544,937.0,134.5944055944056,1351.0,777.0,17.7,70.3,1.4088,2004-10-04 05:00:00,,4.0,17.7,70.3,1.4088
4980,04/10/2004,06.00.00,4.4482517482517485,929.0,-200.0,5.6,795.0,423.54545454545456,858.0,134.020979020979,1373.0,815.0,17.1,71.8,1.3936,2004-10-04 06:00:00,,5.6,17.1,71.8,1.3936
4981,04/10/2004,07.00.00,4.429370629370629,1100.0,-200.0,11.1,1018.0,421.6363636363636,706.0,133.44755244755245,1573.0,1002.0,18.3,67.5,1.4044,2004-10-04 07:00:00,,11.1,18.3,67.5,1.4044
4982,04/10/2004,08.00.00,4.41048951048951,1257.0,-200.0,20.1,1299.0,419.72727272727275,550.0,132.87412587412587,1864.0,1302.0,18.5,67.0,1.4135,2004-10-04 08:00:00,,20.1,18.5,67.0,1.4135
4983,04/10/2004,09.00.00,4.391608391608392,1402.0,-200.0,23.6,1393.0,417.8181818181818,505.0,132.3006993006993,1967.0,1542.0,19.9,61.7,1.4193,2004-10-04 09:00:00,,23.6,19.9,61.7,1.4193
4984,04/10/2004,10.00.00,4.372727272727272,1376.0,-200.0,21.0,1324.0,415.9090909090909,527.0,131.72727272727272,1886.0,1571.0,22.9,52.6,1.4519,2004-10-04 10:00:00,,21.0,22.9,52.6,1.4519
4985,04/10/2004,11.00.00,4.3538461538461535,1374.0,-200.0,21.8,1346.0,414.0,519.0,131.15384615384616,1910.0,1614.0,24.2,49.0,1.4586,2004-10-04 11:00:00,,21.8,24.2,49.0,1.4586
4986,04/10/2004,12.00.00,4.334965034965035,1381.0,-200.0,22.1,1355.0,412.09090909090907,516.0,130.58041958041957,1931.0,1583.0,25.8,44.7,1.459,2004-10-04 12:00:00,,22.1,25.8,44.7,1.459
4987,04/10/2004,13.00.00,4.316083916083916,1282.0,-200.0,18.2,1247.0,410.1818181818182,561.0,130.006993006993,1829.0,1285.0,26.0,44.5,1.4731,2004-10-04 13:00:00,,18.2,26.0,44.5,1.4731
4988,04/10/2004,14.00.00,4.297202797202797,1188.0,-200.0,14.2,1124.0,408.27272727272725,625.0,129.43356643356643,1655.0,1094.0,27.1,40.2,1.4217,2004-10-04 14:00:00,,14.2,27.1,40.2,1.4217
4989,04/10/2004,15.00.00,4.278321678321678,1227.0,-200.0,14.9,1147.0,406.3636363636364,612.0,128.86013986013987,1707.0,1113.0,27.4,39.8,1.4318,2004-10-04 15:00:00,,14.9,27.4,39.8,1.4318
4990,04/10/2004,16.00.00,4.259440559440559,1364.0,-200.0,21.1,1328.0,404.45454545454544,528.0,128.28671328671328,1898.0,1395.0,28.9,36.3,1.4291,2004-10-04 16:00:00,,21.1,28.9,36.3,1.4291
4991,04/10/2004,17.00.00,4.240559440559441,1531.0,-200.0,30.3,1558.0,402.54545454545456,451.0,127.7132867132867,2181.0,1620.0,28.4,37.5,1.4251,2004-10-04 17:00:00,,30.3,28.4,37.5,1.4251
4992,04/10/2004,18.00.00,4.221678321678321,1694.0,-200.0,41.6,1805.0,400.6363636363636,391.0,127.13986013986013,2523.0,1882.0,26.0,43.9,1.4562,2004-10-04 18:00:00,,41.6,26.0,43.9,1.4562
4993,04/10/2004,19.00.00,4.2027972027972025,1723.0,-200.0,44.7,1866.0,398.72727272727275,378.0,126.56643356643356,2612.0,2006.0,24.3,49.6,1.486,2004-10-04 19:00:00,,44.7,24.3,49.6,1.486
4994,04/10/2004,20.00.00,4.183916083916084,1356.0,-200.0,21.3,1331.0,396.8181818181818,520.0,125.99300699300699,1925.0,1643.0,23.3,53.0,1.4939,2004-10-04 20:00:00,,21.3,23.3,53.0,1.4939
